stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,equipment,ext_juris,ext_lighting,ext_photo,ext_shelter,jurisdiction
1930,11070,15th Av & Campbell Av,NB 15th Av & FS Campbell Av,33.50263000,-112.09116400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3653,11125,15th Av & Campbell Av,SB 15th Av & FS Campbell Av,33.50183200,-112.09139200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1931,11067,15th Av & Clarendon Av,NB 15th Av & FS Clarendon Av,33.49172300,-112.09122600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3654,11128,15th Av & Clarendon Av,SB 15th Av & FS Clarendon Av,33.49080200,-112.09144600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1932,15723,15th Av & Cochise Dr,NB 15th Av & FS Cochise Dr,33.58013700,-112.09117800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1933,18186,15th Av & Colter St,NB 15th Av & FS Colter St,33.51341700,-112.09112900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3676,18187,15th Av & Colter St,SB 15th Av & FS Colter St,33.51247100,-112.09133200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1934,11059,15th Av & Culver St,NB 15th Av & FS Culver St,33.46299200,-112.09118800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3655,11136,15th Av & Culver St,SB 15th Av & FS Culver St,33.46251800,-112.09135600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3656,11120,15th Av & Denton Ln,SB 15th Av & FS Denton Ln,33.51553400,-112.09131300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1950,11065,15th Av & Earll Dr,NB 15th Av & NS Earll Dr,33.48392400,-112.09124800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3657,11130,15th Av & Earll Dr,SB 15th Av & FS Earll Dr,33.48369400,-112.09145000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1935,18169,15th Av & Encanto Bl,NB 15th Av & FS Encanto Bl,33.47352400,-112.09128600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3658,11133,15th Av & Encanto Bl,SB 15th Av & FS Encanto Bl,33.47271400,-112.09147500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3153,10192,15th Av & Estes Wy,NB 15th Av & FS Estes Wy,33.36132700,-112.09184700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3659,11138,15th Av & Fillmore St,SB 15th Av & FS Fillmore St,33.45469800,-112.09132100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1937,11069,15th Av & Glenrosa Av,NB 15th Av & FS Glenrosa Av,33.49898300,-112.09119300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3660,11126,15th Av & Glenrosa Av,SB 15th Av & FS Glenrosa Av,33.49829600,-112.09137600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1875,10048,15th Av & Grant St,NB 15th Av & FS Grant St,33.44137100,-112.09122000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1938,15720,15th Av & Hatcher Rd,NB 15th Av & FS Hatcher Rd,33.57174700,-112.09114100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1939,18185,15th Av & Highland Av,NB 15th Av & FS Highland Av,33.50603800,-112.09115400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3661,18184,15th Av & Highland Av,SB 15th Av & FS Highland Av,33.50547900,-112.09133400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1940,11068,15th Av & Indian School Rd,NB 15th Av & FS Indian School Rd,33.49532800,-112.09114200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3662,11127,15th Av & Indian School Rd,SB 15th Av & FS Indian School Rd,33.49456000,-112.09147000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1876,10049,15th Av & Jefferson St,NB 15th Av & FS Jefferson St,33.44746000,-112.09132900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1877,10094,15th Av & Jefferson St,SB 15th Av & FS Jefferson St,33.44651500,-112.09154600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1941,11060,15th Av & McDowell Rd,NB 15th Av & FS McDowell Rd,33.46616800,-112.09121700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3663,11135,15th Av & McDowell Rd,SB 15th Av & FS McDowell Rd,33.46532500,-112.09139900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1943,15721,15th Av & Mountain View Rd,NB 15th Av & FS Mountain View Rd,33.57524300,-112.09114100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3664,15600,15th Av & Mountain View Rd,SB 15th Av & FS Mountain View Rd,33.57467100,-112.09131700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1944,11066,15th Av & Osborn Rd,NB 15th Av & FS Osborn Rd,33.48821800,-112.09123500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3665,11129,15th Av & Osborn Rd,SB 15th Av & FS Osborn Rd,33.48731300,-112.09146400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1945,11061,15th Av & Palm Ln,NB 15th Av & FS Palm Ln,33.46960100,-112.09129300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3666,11134,15th Av & Palm Ln,SB 15th Av & FS Palm Ln,33.46911500,-112.09147200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3667,11122,15th Av & Pasadena Av,SB 15th Av & FS Pasadena Av,33.51069300,-112.09134700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3668,15598,15th Av & Peoria Av,SB 15th Av & FS Peoria Av,33.58170600,-112.09134400,,,0,,0,,,Phoenix," "," ",0,Phoenix
40092,50091,15th Av & Peoria Av (Flag Zone),SB 15th Av & NS Peoria Av (Flag Zone),33.58247200,-112.09135600,,,0,,0,,0,,,,,Phoenix
40114,50113,15th Av & Peoria Av (Flag Zone),NB 15th Av & FS Peoria Av (Flag Zone),33.58246800,-112.09120800,,,0,,0,,0,,,,,Phoenix
1936,11057,15th Av & Pierce St,NB 15th Av & FS Pierce St,33.45613400,-112.09115800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3154,10776,15th Av & Pima St,NB 15th Av & FS Pima St,33.43337100,-112.09112800,,,0,,0,,,Phoenix," "," ",0,Phoenix
6938,10858,15th Av & Pima St,SB 15th Av & NS Pima St,33.43336100,-112.09130000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1946,11058,15th Av & Roosevelt St,NB 15th Av & FS Roosevelt St,33.45947200,-112.09117000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3670,11137,15th Av & Roosevelt St,SB 15th Av & FS Roosevelt St,33.45835000,-112.09131400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3671,11119,15th Av & San Miguel Av,SB 15th Av & FS San Miguel Av,33.51922100,-112.09127900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4846,10856,15th Av & Sherman St,SB 15th Av & FS Sherman St,33.44000700,-112.09136700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1947,11064,15th Av & Thomas Rd,NB 15th Av & FS Thomas Rd,33.48109600,-112.09125700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3672,11131,15th Av & Thomas Rd,SB 15th Av & FS Thomas Rd,33.47990500,-112.09148000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1948,11056,15th Av & Van Buren St,NB 15th Av & FS Van Buren St,33.45171700,-112.09117700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3673,11139,15th Av & Van Buren St,SB 15th Av & FS Van Buren St,33.45099400,-112.09152200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1951,11063,15th Av & Virginia Av,NB 15th Av & FS Virginia Av,33.47695700,-112.09128000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3674,18180,15th Av & Virginia Av,SB 15th Av & FS Virginia Av,33.47648800,-112.09146100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1949,11055,15th Av & Washington St,NB 15th Av & FS Washington St,33.44853300,-112.09134100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3705,11278,16th St & 1110 North,SB 16th St & AT 1110 North,33.46085300,-112.04780700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3706,11270,16th St & 4212 North,SB 16th St & AT 4212 North,33.49633400,-112.04772700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3677,11254,16th St & 7720 North,SB 16th St & AT 7720 North,33.55041300,-112.04804800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1983,11195,16th St & 7743 North,NB 16th St & AT 7743 North,33.55074300,-112.04773500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3156,11152,16th St & Alta Vista Rd,NB 16th St & FS Alta Vista Rd,33.38909100,-112.04717100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4847,11297,16th St & Alta Vista Rd,SB 16th St & FS Alta Vista Rd,33.38838900,-112.04744300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3157,11149,16th St & Baseline Rd,NB 16th St & FS Baseline Rd,33.37830100,-112.04721900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4848,11300,16th St & Baseline Rd,SB 16th St & FS Baseline Rd,33.37718400,-112.04747200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1953,14902,16th St & Bethany Home Rd,NB 16th St & FS Bethany Home Rd,33.52418800,-112.04736200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3678,14982,16th St & Bethany Home Rd,SB 16th St & FS Bethany Home Rd,33.52319800,-112.04760000,,,0,,0,,,Phoenix,,,,Phoenix
7961,11301,16th St & Beverly Rd,SB 16th St & FS Beverly Rd,33.37382200,-112.04885600,,,0,,0,,,Phoenix," "," ",0,Phoenix
8006,11148,16th St & Beverly Rd,NB 16th St & FS Beverly Rd,33.37454700,-112.04866900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3158,11157,16th St & Broadway Rd,NB 16th St & FS Broadway Rd,33.40722300,-112.04698400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4849,11292,16th St & Broadway Rd,SB 16th St & FS Broadway Rd,33.40627000,-112.04726300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3159,18283,16th St & Buckeye Rd,NB 16th St & FS Buckeye Rd,33.43724600,-112.04753900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4850,11286,16th St & Buckeye Rd,SB 16th St & FS Buckeye Rd,33.43635000,-112.04793800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1954,11174,16th St & Cambridge Av,NB 16th St & FS Cambridge Av,33.47786600,-112.04752900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1955,11182,16th St & Camelback Rd,NB 16th St & FS Camelback Rd,33.50976700,-112.04732900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3679,11266,16th St & Camelback Rd,SB 16th St & FS Camelback Rd,33.50864600,-112.04764500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1956,18033,16th St & Campbell Av,NB 16th St & FS Campbell Av,33.50267100,-112.04743500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3680,11268,16th St & Campbell Av,SB 16th St & FS Campbell Av,33.50148400,-112.04768900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4851,11299,16th St & Carter Rd,SB 16th St & FS Carter Rd,33.38102000,-112.04743300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3681,11272,16th St & Clarendon Av,SB 16th St & FS Clarendon Av,33.49038600,-112.04775900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1957,11184,16th St & Colter St,NB 16th St & FS Colter St,33.51342700,-112.04739700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3682,11265,16th St & Colter St,SB 16th St & FS Colter St,33.51244500,-112.04764000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3694,11275,16th St & Cypress St,SB 16th St & FS Cypress St,33.47184500,-112.04777200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4866,11303,16th St & Desert Dr,SB 16th St & FS Desert Dr,33.36725200,-112.04889200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1984,11178,16th St & Devonshire Av,NB 16th St & FS Devonshire Av,33.49685300,-112.04747600,,,0,,0,,,Phoenix," "," ",0,Phoenix
8003,11145,16th St & Dobbins Rd,NB 16th St & FS Dobbins Rd,33.36360100,-112.04871500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1958,10884,16th St & Earll Dr,NB 16th St & FS Earll Dr,33.48418200,-112.04752900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3160,11159,16th St & Elwood St,NB 16th St & FS Elwood St,33.41452600,-112.04695200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4852,11290,16th St & Elwood St,SB 16th St & FS Elwood St,33.41358900,-112.04714900,,,0,,0,,,Phoenix," "," ",0,Phoenix
8004,11146,16th St & Euclid Av,NB 16th St & FS Euclid Av,33.36735200,-112.04871300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3683,11281,16th St & Fillmore St,SB 16th St & FS Fillmore St,33.45452800,-112.04780000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3172,11150,16th St & Fremont Rd,NB 16th St & FS Fremont Rd,33.38168000,-112.04717900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1960,11191,16th St & Glendale Av,NB 16th St & FS Glendale Av,33.53862900,-112.04735500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3684,11258,16th St & Glendale Av,SB 16th St & FS Glendale Av,33.53782100,-112.04759900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1961,11179,16th St & Glenrosa Av,NB 16th St & FS Glenrosa Av,33.49879800,-112.04746800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3685,11269,16th St & Glenrosa Av,SB 16th St & FS Glenrosa Av,33.49796700,-112.04771400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3161,11164,16th St & Grant St,NB 16th St & FS Grant St,33.44181500,-112.04756800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4853,11284,16th St & Grant St,SB 16th St & FS Grant St,33.44051600,-112.04787900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4854,11285,16th St & Hadley St,SB 16th St & FS Hadley St,33.43879400,-112.04788300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1962,11181,16th St & Highland Av,NB 16th St & FS Highland Av,33.50619500,-112.04740100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3686,11267,16th St & Highland Av,SB 16th St & FS Highland Av,33.50517300,-112.04766100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1963,15463,16th St & Indian School Rd,NB 16th St & FS Indian School Rd,33.49516900,-112.04748600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3687,11271,16th St & Indian School Rd,SB 16th St & FS Indian School Rd,33.49404000,-112.04774500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3162,11165,16th St & Jefferson St,NB 16th St & FS Jefferson St,33.44766600,-112.04761200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3163,11158,16th St & Jones Av,NB 16th St & FS Jones Av,33.41094400,-112.04694600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4867,11291,16th St & Jones Av,SB 16th St & NS Jones Av,33.41099400,-112.04718100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1964,11189,16th St & Maryland Av,NB 16th St & FS Maryland Av,33.53129300,-112.04738700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3688,11260,16th St & Maryland Av,SB 16th St & FS Maryland Av,33.53052200,-112.04763300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1965,11171,16th St & McDowell Rd,NB 16th St & FS McDowell Rd,33.46644500,-112.04751300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3689,11277,16th St & McDowell Rd,SB 16th St & FS McDowell Rd,33.46531900,-112.04786500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1966,11168,16th St & McKinley St,NB 16th St & FS McKinley St,33.45707200,-112.04752800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3690,11280,16th St & McKinley St,SB 16th St & FS McKinley St,33.45646400,-112.04776800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1968,15465,16th St & Missouri Av,NB 16th St & FS Missouri Av,33.51700800,-112.04735300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3691,11264,16th St & Missouri Av,SB 16th St & FS Missouri Av,33.51597900,-112.04765700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3164,11162,16th St & Mohave St,NB 16th St & FS Mohave St,33.43172700,-112.04756300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4855,15469,16th St & Mohave St,SB 16th St & FS Mohave St,33.43101700,-112.04790400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1985,11186,16th St & Montebello Av,NB 16th St & NS Montebello Av,33.51977000,-112.04739000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1969,11194,16th St & Morten Av,NB 16th St & FS Morten Av,33.54789500,-112.04754200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3692,11255,16th St & Morten Av,SB 16th St & FS Morten Av,33.54674500,-112.04771800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1970,11192,16th St & Myrtle Av,NB 16th St & FS Myrtle Av,33.54243300,-112.04737000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3693,11257,16th St & Myrtle Av,SB 16th St & FS Myrtle Av,33.54131400,-112.04762200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1971,11173,16th St & Oak St,NB 16th St & FS Oak St,33.47327200,-112.04753800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1972,11190,16th St & Ocotillo Rd,NB 16th St & FS Ocotillo Rd,33.53502000,-112.04737000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3695,11259,16th St & Ocotillo Rd,SB 16th St & FS Ocotillo Rd,33.53422800,-112.04761600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1973,11193,16th St & Orangewood Av,NB 16th St & FS Orangewood Av,33.54571200,-112.04741800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3696,11256,16th St & Orangewood Av,SB 16th St & FS Orangewood Av,33.54508200,-112.04765700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1974,11175,16th St & Osborn Rd,NB 16th St & FS Osborn Rd,33.48784200,-112.04753000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3697,10948,16th St & Osborn Rd,SB 16th St & FS Osborn Rd,33.48672400,-112.04777300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1975,11172,16th St & Palm Ln,NB 16th St & FS Palm Ln,33.46968800,-112.04755300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3698,11276,16th St & Palm Ln,SB 16th St & FS Palm Ln,33.46901800,-112.04778300,,,0,,0,,,Phoenix," "," ",0,Phoenix
9111,10120,16th St & Pima St,NB 16th St & FS Pima St,33.43338200,-112.04761100,,,0,,0,,,Phoenix,,,,Phoenix
9112,10089,16th St & Pima St,SB 16th St & FS Pima St,33.43288800,-112.04790500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3707,10949,16th St & Pinchot Av,SB 16th St & NS Pinchot Av,33.48308900,-112.04775500,,,0,,0,,,Phoenix," "," ",0,Phoenix
20115,18916,16th St & Riverview Dr,NB 16th St & FS Riverview Dr,33.42061500,-112.04758400,,,0,,0,,,,,,,Phoenix
20116,18917,16th St & Riverview Dr,SB 16th St & NS Riverview Dr,33.42060600,-112.04784700,,,0,,0,,,,,,,Phoenix
3165,11155,16th St & Roeser Rd,NB 16th St & FS Roeser Rd,33.40014700,-112.04706600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4856,11294,16th St & Roeser Rd,SB 16th St & FS Roeser Rd,33.39914300,-112.04741300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1976,11169,16th St & Roosevelt St,NB 16th St & FS Roosevelt St,33.45931000,-112.04745400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3699,11279,16th St & Roosevelt St,SB 16th St & FS Roosevelt St,33.45800900,-112.04778500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1977,11188,16th St & Rose Ln,NB 16th St & FS Rose Ln,33.52768900,-112.04737400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3700,11261,16th St & Rose Ln,SB 16th St & FS Rose Ln,33.52698900,-112.04760800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3701,11263,16th St & San Miguel Av,SB 16th St & FS San Miguel Av,33.51934300,-112.04762800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4857,11302,16th St & South Mountain Av,SB 16th St & FS South Mountain Av,33.37007300,-112.04889100,,,0,,0,,,Phoenix," "," ",0,Phoenix
8005,18182,16th St & South Mountain Av,NB 16th St & FS South Mountain Av,33.37102200,-112.04863900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3166,11153,16th St & Southern Av,NB 16th St & FS Southern Av,33.39322600,-112.04721700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4858,11296,16th St & Southern Av,SB 16th St & FS Southern Av,33.39220700,-112.04752700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3167,11154,16th St & Sunland Av,NB 16th St & FS Sunland Av,33.39616400,-112.04717800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4859,11295,16th St & Sunland Av,SB 16th St & FS Sunland Av,33.39561200,-112.04743400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1978,10883,16th St & Thomas Rd,NB 16th St & FS Thomas Rd,33.48056400,-112.04746100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3702,11273,16th St & Thomas Rd,SB 16th St & FS Thomas Rd,33.47962100,-112.04776300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3168,11160,16th St & University Dr,NB 16th St & FS University Dr,33.42403000,-112.04768900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4860,11289,16th St & University Dr,SB 16th St & FS University Dr,33.42316700,-112.04793900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1979,11166,16th St & Van Buren St,NB 16th St & FS Van Buren St,33.45193500,-112.04752600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3703,14891,16th St & Van Buren St,SB 16th St & FS Van Buren St,33.45085300,-112.04783400,,,0,,0,,,Phoenix,,,,Phoenix
1959,11167,16th St & Villa St,NB 16th St & FS Villa St,33.45540800,-112.04754300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3169,11151,16th St & Vineyard Rd,NB 16th St & FS Vineyard Rd,33.38532400,-112.04715300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4861,11298,16th St & Vineyard Rd,SB 16th St & FS Vineyard Rd,33.38460800,-112.04739600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3704,11274,16th St & Virginia Av,SB 16th St & FS Virginia Av,33.47634700,-112.04776300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4862,11283,16th St & Washington St,SB 16th St & FS Washington St,33.44790800,-112.04787900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3173,11161,16th St & Watkins St,NB 16th St & FS Watkins St,33.42628800,-112.04767900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4863,11288,16th St & Watkins St,SB 16th St & FS Watkins St,33.42560500,-112.04792100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1981,11176,16th St & Whitton Av,NB 16th St & FS Whitton Av,33.48990800,-112.04752900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3170,11156,16th St & Wier Av,NB 16th St & FS Wier Av,33.40378800,-112.04704900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4864,11293,16th St & Wier Av,SB 16th St & FS Wier Av,33.40287800,-112.04730600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1982,11170,16th St & Willetta St,NB 16th St & FS Willetta St,33.46410000,-112.04755900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3708,11253,16th St & Winter Dr,SB 16th St & NS Winter Dr,33.55299000,-112.04809600,,,0,,0,,,Phoenix," "," ",0,Phoenix
9281,18258,16th St & Winter Dr,NB 16th St & FS Winter Dr,33.55276800,-112.04780100,,,0,,0,,,Phoenix," "," ",0,Phoenix
40090,50089,17th Av & 10600 North (Flag Zone),SB 17th Av & AT 10600 North (Flag Zone),33.58271600,-112.09560000,,,0,,0,,0,,,,,Phoenix
40087,50086,17th Av & Shangri La Rd (Flag Zone),SB 17th Av & NS Shangri La Rd (Flag Zone),33.58769900,-112.09558000,,,0,,0,,0,,,,,Phoenix
40089,50088,18th Av & Sahuaro Dr (Flag Zone),SB 18th Av & NS Sahuaro Dr (Flag Zone),33.58407300,-112.09767700,,,0,,0,,0,,,,,Phoenix
40112,50111,18th Av & Sahuaro Dr (Flag Zone),NB 18th Av & FS Sahuaro Dr (Flag Zone),33.58407000,-112.09753300,,,0,,0,,0,,,,,Phoenix
3774,11611,19th Av & 13850 North,SB 19th Av & AT 13850 North,33.61414100,-112.09977000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2048,11555,19th Av & 14203 North,NB 19th Av & AT 14203 North,33.61538100,-112.09952500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2047,11561,19th Av & 17425 North,NB 19th Av & AT 17425 North,33.64414000,-112.09958700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1993,11521,19th Av & Adams St,NB 19th Av & FS Adams St,33.44963800,-112.09998900,,,0,,0,,,Phoenix," "," ",0,Phoenix
8364,11585,19th Av & Adobe Dr,NB 19th Av & FS Adobe Dr,33.68786600,-112.09975300,,,0,,0,,,Phoenix," "," ",0,Phoenix
8373,11593,19th Av & Adobe Dr,SB 19th Av & FS Adobe Dr,33.68699000,-112.10003400,,,0,,0,,,Phoenix," "," ",0,Phoenix
2049,11091,19th Av & Alice Av,NB 19th Av & FS Alice Av,33.56426200,-112.09942700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3755,11105,19th Av & Alice Av,SB 19th Av & FS Alice Av,33.56319100,-112.09982100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3174,11512,19th Av & Alta Vista Rd,NB 19th Av & FS Alta Vista Rd,33.38932600,-112.09903300,,,0,,0,,,Phoenix," "," ",0,Phoenix
7517,11656,19th Av & Alta Vista Rd,SB 19th Av & FS Alta Vista Rd,33.38825300,-112.09927500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1994,11562,19th Av & Angela Dr,NB 19th Av & FS Angela Dr,33.64596900,-112.09957400,,,0,,0,,,Phoenix," "," ",0,Phoenix
7474,11509,19th Av & Baseline Rd,NB 19th Av & FS Baseline Rd,33.37834300,-112.09895400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1995,11569,19th Av & Beardsley Rd,NB 19th Av & FS Beardsley Rd,33.67059300,-112.09964100,,,0,,0,,,Phoenix," "," ",0,Phoenix
7688,11598,19th Av & Beardsley Rd,SB 19th Av & FS Beardsley Rd,33.66820200,-112.10001000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1996,11568,19th Av & Behrend Dr,NB 19th Av & FS Behrend Dr,33.66599000,-112.09968100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3711,11599,19th Av & Behrend Dr,SB 19th Av & FS Behrend Dr,33.66527700,-112.09996300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1997,11560,19th Av & Bell Rd,NB 19th Av & FS Bell Rd,33.64074100,-112.09948800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3726,11606,19th Av & Bell Rd,SB 19th Av & FS Bell Rd,33.63952700,-112.09989500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1998,11079,19th Av & Bethany Home Rd,NB 19th Av & FS Bethany Home Rd,33.52476000,-112.09954800,,,0,,0,,,Phoenix," "," ",0,Phoenix
